Category,Type,Frequency,Total,Percentage
Simulator,Bugs,8.675899927437928e-07,0.006701953132856477,0.013
Simulator,Bugs,7.689350249903884e-07,0.006701953132856477,0.011
Simulator,Bugs,8.371002846140967e-07,0.006701953132856477,0.012
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.226794611551947e-07,0.006701953132856477,0.014
Simulator,Bugs,9.243852837862821e-07,0.006701953132856477,0.014
Simulator,Bugs,9.203018590097552e-07,0.006701953132856477,0.014
Simulator,Bugs,9.203018590097552e-07,0.006701953132856477,0.014
Simulator,Bugs,9.203018590097552e-07,0.006701953132856477,0.014
Simulator,Bugs,9.243852837862821e-07,0.006701953132856477,0.014
Simulator,Bugs,9.243852837862821e-07,0.006701953132856477,0.014
Simulator,Bugs,7.110352673492606e-07,0.006701953132856477,0.011
Simulator,Bugs,7.110352673492606e-07,0.006701953132856477,0.011
Simulator,Bugs,7.110352673492606e-07,0.006701953132856477,0.011
Simulator,Bugs,7.110352673492606e-07,0.006701953132856477,0.011
Simulator,Bugs,7.110352673492606e-07,0.006701953132856477,0.011
Simulator,Bugs,6.177330063521441e-07,0.006701953132856477,0.009
Simulator,Bugs,6.177330063521441e-07,0.006701953132856477,0.009
Simulator,Bugs,6.758177394647524e-07,0.006701953132856477,0.01
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,9.615384615384615e-05,0.006701953132856477,1.435
Simulator,Bugs,9.615384615384615e-05,0.006701953132856477,1.435
Simulator,Bugs,7.955449482895784e-07,0.006701953132856477,0.012
Simulator,Bugs,7.955449482895784e-07,0.006701953132856477,0.012
Simulator,Bugs,7.780890133831311e-07,0.006701953132856477,0.012
Simulator,Bugs,7.593014426727411e-07,0.006701953132856477,0.011
Simulator,Bugs,7.725587144622991e-07,0.006701953132856477,0.012
Simulator,Bugs,7.725587144622991e-07,0.006701953132856477,0.012
Simulator,Bugs,7.725587144622991e-07,0.006701953132856477,0.012
Simulator,Bugs,7.779679477205539e-07,0.006701953132856477,0.012
Simulator,Bugs,7.777259293824856e-07,0.006701953132856477,0.012
Simulator,Bugs,3.329338127580237e-07,0.006701953132856477,0.005
Simulator,Bugs,2.119328534691082e-07,0.006701953132856477,0.003
Simulator,Bugs,3.3645790575141146e-09,0.006701953132856477,0.0
Simulator,Bugs,3.568673198984745e-07,0.006701953132856477,0.005
Simulator,Bugs,3.3279200326014517e-07,0.006701953132856477,0.005
Simulator,Bugs,2.151203577848906e-07,0.006701953132856477,0.003
Simulator,Bugs,2.555988638869626e-07,0.006701953132856477,0.004
Simulator,Bugs,5.211020265657813e-09,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,2.593789054210191e-06,0.006701953132856477,0.039
Simulator,Bugs,2.318519381633046e-07,0.006701953132856477,0.003
Simulator,Bugs,6.467782359123616e-07,0.006701953132856477,0.01
Simulator,Bugs,6.148359924990009e-07,0.006701953132856477,0.009
Simulator,Bugs,9.383263669709118e-07,0.006701953132856477,0.014
Simulator,Bugs,1.5219734922950093e-06,0.006701953132856477,0.023
Simulator,Bugs,1.317547166358629e-06,0.006701953132856477,0.02
Simulator,Bugs,2.338780092303854e-06,0.006701953132856477,0.035
Simulator,Bugs,2.692112111513266e-06,0.006701953132856477,0.04
Simulator,Bugs,2.6325026325026323e-06,0.006701953132856477,0.039
Simulator,Bugs,2.605900917856212e-06,0.006701953132856477,0.039
Simulator,Bugs,2.611344842593936e-06,0.006701953132856477,0.039
Simulator,Bugs,2.5226336295092075e-06,0.006701953132856477,0.038
Simulator,Bugs,2.476337222099934e-06,0.006701953132856477,0.037
Simulator,Bugs,2.484334888342949e-06,0.006701953132856477,0.037
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,2.7552004408320703e-07,0.006701953132856477,0.004
Simulator,Bugs,1.2025012025012025e-07,0.006701953132856477,0.002
Simulator,Bugs,1.904780045524243e-07,0.006701953132856477,0.003
Simulator,Bugs,6.491778162956616e-08,0.006701953132856477,0.001
Simulator,Bugs,1.615796021910194e-07,0.006701953132856477,0.002
Simulator,Bugs,8.248783304462591e-08,0.006701953132856477,0.001
Simulator,Bugs,2.4731937707429155e-05,0.006701953132856477,0.369
Simulator,Bugs,4.220723820393184e-06,0.006701953132856477,0.063
Simulator,Bugs,6.496529712069712e-06,0.006701953132856477,0.097
Simulator,Bugs,7.066802877273541e-06,0.006701953132856477,0.105
Simulator,Bugs,6.854548232880002e-06,0.006701953132856477,0.102
Simulator,Bugs,5.910026021276093e-06,0.006701953132856477,0.088
Simulator,Bugs,2.9898086522462563e-07,0.006701953132856477,0.004
Simulator,Bugs,3.163880635793338e-07,0.006701953132856477,0.005
Simulator,Bugs,8.323496473864221e-07,0.006701953132856477,0.012
Simulator,Bugs,4.646105873145777e-07,0.006701953132856477,0.007
Simulator,Bugs,5.09848507803844e-07,0.006701953132856477,0.008
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,6.1330880098129405e-06,0.006701953132856477,0.092
Simulator,Bugs,5.966587112171838e-06,0.006701953132856477,0.089
Simulator,Bugs,5.797101449275362e-06,0.006701953132856477,0.086
Simulator,Bugs,5.797101449275362e-06,0.006701953132856477,0.086
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,2.616088947024199e-07,0.006701953132856477,0.004
Simulator,Bugs,2.5078369905956113e-07,0.006701953132856477,0.004
Simulator,Bugs,2.033760423022168e-07,0.006701953132856477,0.003
Simulator,Bugs,2.0132876988121602e-07,0.006701953132856477,0.003
Simulator,Bugs,1.9972039145196726e-07,0.006701953132856477,0.003
Simulator,Bugs,9.746588693957115e-07,0.006701953132856477,0.015
Simulator,Bugs,4.642202260752501e-08,0.006701953132856477,0.001
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,4.2626226400594306e-07,0.006701953132856477,0.006
Simulator,Bugs,4.231844015857208e-07,0.006701953132856477,0.006
Simulator,Bugs,3.702167989574695e-07,0.006701953132856477,0.006
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,4.545454545454545e-05,0.006701953132856477,0.678
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Bugs,0.0,0.006701953132856477,0.0
Simulator,Smells,3.6975108054390005e-05,0.006701953132856477,0.552
Simulator,Smells,3.5755478662053054e-05,0.006701953132856477,0.534
Simulator,Smells,3.5660472124560523e-05,0.006701953132856477,0.532
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.653810666174571e-05,0.006701953132856477,0.545
Simulator,Smells,3.475688667036421e-05,0.006701953132856477,0.519
Simulator,Smells,3.9204859193815574e-05,0.006701953132856477,0.585
Simulator,Smells,3.9204859193815574e-05,0.006701953132856477,0.585
Simulator,Smells,3.9204859193815574e-05,0.006701953132856477,0.585
Simulator,Smells,3.475688667036421e-05,0.006701953132856477,0.519
Simulator,Smells,3.475688667036421e-05,0.006701953132856477,0.519
Simulator,Smells,3.583617747440273e-05,0.006701953132856477,0.535
Simulator,Smells,3.583617747440273e-05,0.006701953132856477,0.535
Simulator,Smells,3.583617747440273e-05,0.006701953132856477,0.535
Simulator,Smells,3.583617747440273e-05,0.006701953132856477,0.535
Simulator,Smells,3.583617747440273e-05,0.006701953132856477,0.535
Simulator,Smells,2.539057044814637e-06,0.006701953132856477,0.038
Simulator,Smells,2.539057044814637e-06,0.006701953132856477,0.038
Simulator,Smells,3.371579611329709e-05,0.006701953132856477,0.503
Simulator,Smells,2.3996165125197382e-05,0.006701953132856477,0.358
Simulator,Smells,0.0,0.006701953132856477,0.0
Simulator,Smells,0.0,0.006701953132856477,0.0
Simulator,Smells,3.0389817024661894e-05,0.006701953132856477,0.453
Simulator,Smells,3.0389817024661894e-05,0.006701953132856477,0.453
Simulator,Smells,3.2679738562091506e-05,0.006701953132856477,0.488
Simulator,Smells,3.416856492027335e-05,0.006701953132856477,0.51
Simulator,Smells,3.3220024721878865e-05,0.006701953132856477,0.496
Simulator,Smells,3.3220024721878865e-05,0.006701953132856477,0.496
Simulator,Smells,3.3220024721878865e-05,0.006701953132856477,0.496
Simulator,Smells,3.2674653804263264e-05,0.006701953132856477,0.488
Simulator,Smells,3.2664489034064394e-05,0.006701953132856477,0.487
Simulator,Smells,3.688906645358903e-05,0.006701953132856477,0.55
Simulator,Smells,3.428401586911854e-06,0.006701953132856477,0.051
Simulator,Smells,1.1077876546865222e-05,0.006701953132856477,0.165
Simulator,Smells,2.952308363180983e-06,0.006701953132856477,0.044
Simulator,Smells,3.1897635612741327e-06,0.006701953132856477,0.048
Simulator,Smells,3.251925578404291e-06,0.006701953132856477,0.049
Simulator,Smells,1.9767729182110206e-06,0.006701953132856477,0.029
Simulator,Smells,9.028092610252162e-06,0.006701953132856477,0.135
Simulator,Smells,6.958762886597939e-05,0.006701953132856477,1.038
Simulator,Smells,6.958762886597939e-05,0.006701953132856477,1.038
Simulator,Smells,6.958762886597939e-05,0.006701953132856477,1.038
Simulator,Smells,0.00010666666666666667,0.006701953132856477,1.592
Simulator,Smells,0.00010666666666666667,0.006701953132856477,1.592
Simulator,Smells,0.00010666666666666667,0.006701953132856477,1.592
Simulator,Smells,8.191657431205641e-06,0.006701953132856477,0.122
Simulator,Smells,1.6146406770552187e-06,0.006701953132856477,0.024
Simulator,Smells,9.459131700218287e-06,0.006701953132856477,0.141
Simulator,Smells,8.776783792923238e-06,0.006701953132856477,0.131
Simulator,Smells,7.896564750612349e-06,0.006701953132856477,0.118
Simulator,Smells,1.0928615215507218e-05,0.006701953132856477,0.163
Simulator,Smells,1.066847219426501e-05,0.006701953132856477,0.159
Simulator,Smells,8.29487339403767e-06,0.006701953132856477,0.124
Simulator,Smells,8.225898118512757e-06,0.006701953132856477,0.123
Simulator,Smells,8.102258102258102e-06,0.006701953132856477,0.121
Simulator,Smells,8.107247299997104e-06,0.006701953132856477,0.121
Simulator,Smells,8.037139126650224e-06,0.006701953132856477,0.12
Simulator,Smells,8.184544664629874e-06,0.006701953132856477,0.122
Simulator,Smells,8.199427690953115e-06,0.006701953132856477,0.122
Simulator,Smells,8.639964667237143e-06,0.006701953132856477,0.129
Simulator,Smells,2.029417240737293e-05,0.006701953132856477,0.303
Simulator,Smells,2.1321135059699178e-05,0.006701953132856477,0.318
Simulator,Smells,1.998897919823667e-05,0.006701953132856477,0.298
Simulator,Smells,1.8145743145743144e-05,0.006701953132856477,0.271
Simulator,Smells,1.543824226897399e-05,0.006701953132856477,0.23
Simulator,Smells,2.3045812478495985e-05,0.006701953132856477,0.344
Simulator,Smells,2.3687569681203444e-05,0.006701953132856477,0.353
Simulator,Smells,2.5381506227831396e-05,0.006701953132856477,0.379
Simulator,Smells,5.970768445238703e-05,0.006701953132856477,0.891
Simulator,Smells,1.9339243955109486e-05,0.006701953132856477,0.289
Simulator,Smells,1.8348525093989768e-05,0.006701953132856477,0.274
Simulator,Smells,1.807247948942086e-05,0.006701953132856477,0.27
Simulator,Smells,1.7512327757039494e-05,0.006701953132856477,0.261
Simulator,Smells,1.7927436464538773e-05,0.006701953132856477,0.267
Simulator,Smells,1.8815367245067746e-05,0.006701953132856477,0.281
Simulator,Smells,1.927871902644669e-05,0.006701953132856477,0.288
Simulator,Smells,2.0982777929114078e-05,0.006701953132856477,0.313
Simulator,Smells,2.5644354719205524e-06,0.006701953132856477,0.038
Simulator,Smells,9.09032223216156e-07,0.006701953132856477,0.014
Simulator,Smells,4.807692307692308e-05,0.006701953132856477,0.717
Simulator,Smells,4.0229885057471265e-05,0.006701953132856477,0.6
Simulator,Smells,2.7598896044158233e-05,0.006701953132856477,0.412
Simulator,Smells,2.8341288782816228e-05,0.006701953132856477,0.423
Simulator,Smells,2.927536231884058e-05,0.006701953132856477,0.437
Simulator,Smells,2.927536231884058e-05,0.006701953132856477,0.437
Simulator,Smells,0.00011452991452991453,0.006701953132856477,1.709
Simulator,Smells,7.498210450966356e-05,0.006701953132856477,1.119
Simulator,Smells,7.272727272727273e-05,0.006701953132856477,1.085
Simulator,Smells,7.561128526645768e-05,0.006701953132856477,1.128
Simulator,Smells,7.107992678462477e-05,0.006701953132856477,1.061
Simulator,Smells,7.0364405073485e-05,0.006701953132856477,1.05
Simulator,Smells,6.980227681246255e-05,0.006701953132856477,1.042
Simulator,Smells,6.757634827810267e-05,0.006701953132856477,1.008
Simulator,Smells,1.130376250493234e-05,0.006701953132856477,0.169
Simulator,Smells,1.0640068629082855e-05,0.006701953132856477,0.159
Simulator,Smells,3.217460358121782e-06,0.006701953132856477,0.048
Simulator,Smells,3.3376635134681487e-06,0.006701953132856477,0.05
Simulator,Smells,1.322414405876081e-05,0.006701953132856477,0.197
Simulator,Smells,9.580463368816532e-05,0.006701953132856477,1.43
Simulator,Smells,0.0001007905138339921,0.006701953132856477,1.504
Simulator,Smells,8.74106652006597e-05,0.006701953132856477,1.304
Simulator,Smells,6.558905812869133e-05,0.006701953132856477,0.979
Simulator,Smells,6.240886555847186e-05,0.006701953132856477,0.931
Simulator,Smells,5.124117513094967e-05,0.006701953132856477,0.765
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00026785714285714287,0.006701953132856477,3.997
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,9.09090909090909e-05,0.006701953132856477,1.356
Simulator,Smells,8.695652173913044e-05,0.006701953132856477,1.297
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Simulator,Smells,0.00014634146341463414,0.006701953132856477,2.184
Experimentation,Bugs,1.1839456963573937e-06,0.0024796566437223343,0.048
Experimentation,Bugs,3.480200857965383e-06,0.0024796566437223343,0.14
Experimentation,Bugs,4.296492343650644e-07,0.0024796566437223343,0.017
Experimentation,Bugs,1.5090695077415266e-07,0.0024796566437223343,0.006
Experimentation,Bugs,1.498060012284092e-07,0.0024796566437223343,0.006
Experimentation,Bugs,4.769436432814114e-06,0.0024796566437223343,0.192
Experimentation,Bugs,4.198577624723053e-06,0.0024796566437223343,0.169
Experimentation,Bugs,3.331879577726754e-06,0.0024796566437223343,0.134
Experimentation,Bugs,3.174942704354469e-06,0.0024796566437223343,0.128
Experimentation,Bugs,3.0767094004190847e-06,0.0024796566437223343,0.124
Experimentation,Bugs,3.595203087097595e-06,0.0024796566437223343,0.145
Experimentation,Bugs,3.6788560839950143e-06,0.0024796566437223343,0.148
Experimentation,Bugs,3.7291128716596525e-06,0.0024796566437223343,0.15
Experimentation,Bugs,4.567439445368616e-07,0.0024796566437223343,0.018
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,1.207721802276401e-06,0.0024796566437223343,0.049
Experimentation,Bugs,4.818731739434591e-06,0.0024796566437223343,0.194
Experimentation,Bugs,4.748330509319246e-06,0.0024796566437223343,0.191
Experimentation,Bugs,4.81464027646874e-06,0.0024796566437223343,0.194
Experimentation,Bugs,9.787192493851038e-07,0.0024796566437223343,0.039
Experimentation,Bugs,9.517121021911231e-07,0.0024796566437223343,0.038
Experimentation,Bugs,9.474544628281024e-07,0.0024796566437223343,0.038
Experimentation,Bugs,9.73421490759582e-07,0.0024796566437223343,0.039
Experimentation,Bugs,8.401561010035665e-09,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,4.021704698413154e-06,0.0024796566437223343,0.162
Experimentation,Bugs,5.361415042447297e-06,0.0024796566437223343,0.216
Experimentation,Bugs,1.468930413691798e-05,0.0024796566437223343,0.592
Experimentation,Bugs,1.468930413691798e-05,0.0024796566437223343,0.592
Experimentation,Bugs,1.1822529224229543e-05,0.0024796566437223343,0.477
Experimentation,Bugs,1.2542656331216524e-05,0.0024796566437223343,0.506
Experimentation,Bugs,6.058736698318976e-06,0.0024796566437223343,0.244
Experimentation,Bugs,5.121420340574453e-06,0.0024796566437223343,0.207
Experimentation,Bugs,2.650879208270743e-06,0.0024796566437223343,0.107
Experimentation,Bugs,3.4427966101694914e-06,0.0024796566437223343,0.139
Experimentation,Bugs,3.476371537208039e-06,0.0024796566437223343,0.14
Experimentation,Bugs,4.181306539054675e-06,0.0024796566437223343,0.169
Experimentation,Bugs,3.5567184162382594e-06,0.0024796566437223343,0.143
Experimentation,Bugs,3.864315573733488e-06,0.0024796566437223343,0.156
Experimentation,Bugs,3.7730859082293825e-06,0.0024796566437223343,0.152
Experimentation,Bugs,3.6825123682512366e-06,0.0024796566437223343,0.149
Experimentation,Bugs,3.5161512930892838e-06,0.0024796566437223343,0.142
Experimentation,Bugs,3.4778884565116264e-06,0.0024796566437223343,0.14
Experimentation,Bugs,5.7776976363281195e-06,0.0024796566437223343,0.233
Experimentation,Bugs,5.741076694513501e-06,0.0024796566437223343,0.232
Experimentation,Bugs,2.4680429436192397e-07,0.0024796566437223343,0.01
Experimentation,Bugs,7.997773770369672e-07,0.0024796566437223343,0.032
Experimentation,Bugs,8.628772318859019e-06,0.0024796566437223343,0.348
Experimentation,Bugs,1.0465246797150284e-05,0.0024796566437223343,0.422
Experimentation,Bugs,1.0329247999835145e-06,0.0024796566437223343,0.042
Experimentation,Bugs,2.1920365935325699e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.192086355432969e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.1920373710448888e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.1920373710448888e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.1920373710448888e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.192032705979248e-07,0.0024796566437223343,0.009
Experimentation,Bugs,2.8064702264325618e-05,0.0024796566437223343,1.132
Experimentation,Bugs,3.553268226582443e-05,0.0024796566437223343,1.433
Experimentation,Bugs,3.316772197745072e-05,0.0024796566437223343,1.338
Experimentation,Bugs,3.316772197745072e-05,0.0024796566437223343,1.338
Experimentation,Bugs,2.8642946802809976e-05,0.0024796566437223343,1.155
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,1.8984938615365145e-06,0.0024796566437223343,0.077
Experimentation,Bugs,2.334967810800894e-06,0.0024796566437223343,0.094
Experimentation,Bugs,2.334967810800894e-06,0.0024796566437223343,0.094
Experimentation,Bugs,1.6258047733628146e-05,0.0024796566437223343,0.656
Experimentation,Bugs,2.334967810800894e-06,0.0024796566437223343,0.094
Experimentation,Bugs,1.5917990512877655e-05,0.0024796566437223343,0.642
Experimentation,Bugs,1.5917990512877655e-05,0.0024796566437223343,0.642
Experimentation,Bugs,1.5917990512877655e-05,0.0024796566437223343,0.642
Experimentation,Bugs,1.5917990512877655e-05,0.0024796566437223343,0.642
Experimentation,Bugs,4.9191848208011244e-05,0.0024796566437223343,1.984
Experimentation,Bugs,5.3763440860215054e-05,0.0024796566437223343,2.168
Experimentation,Bugs,5.596763317599461e-05,0.0024796566437223343,2.257
Experimentation,Bugs,5.596763317599461e-05,0.0024796566437223343,2.257
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,0.0,0.0024796566437223343,0.0
Experimentation,Bugs,3.5776813579964985e-05,0.0024796566437223343,1.443
Experimentation,Bugs,2.6864982374770078e-06,0.0024796566437223343,0.108
Experimentation,Bugs,1.0376565564329518e-07,0.0024796566437223343,0.004
Experimentation,Bugs,4.688408379123455e-07,0.0024796566437223343,0.019
Experimentation,Bugs,4.395074069924766e-06,0.0024796566437223343,0.177
Experimentation,Bugs,5.938947618482005e-07,0.0024796566437223343,0.024
Experimentation,Bugs,2.1788245074180593e-06,0.0024796566437223343,0.088
Experimentation,Bugs,2.104895014313286e-06,0.0024796566437223343,0.085
Experimentation,Bugs,2.3396204615695674e-06,0.0024796566437223343,0.094
Experimentation,Bugs,2.0791444687418976e-06,0.0024796566437223343,0.084
Experimentation,Bugs,3.7857794875138556e-06,0.0024796566437223343,0.153
Experimentation,Bugs,3.849163131386603e-06,0.0024796566437223343,0.155
Experimentation,Bugs,1.8274853801169591e-06,0.0024796566437223343,0.074
Experimentation,Bugs,1.7417152411695037e-06,0.0024796566437223343,0.07
Experimentation,Bugs,2.4357100735840833e-06,0.0024796566437223343,0.098
Experimentation,Bugs,2.6748866357568654e-06,0.0024796566437223343,0.108
Experimentation,Bugs,2.68910145595636e-07,0.0024796566437223343,0.011
Experimentation,Bugs,2.6493675581157697e-07,0.0024796566437223343,0.011
Experimentation,Bugs,3.1603120983770044e-07,0.0024796566437223343,0.013
Experimentation,Bugs,3.1058005059631367e-07,0.0024796566437223343,0.013
Experimentation,Bugs,2.239413680781759e-07,0.0024796566437223343,0.009
Experimentation,Bugs,1.8354497919112155e-07,0.0024796566437223343,0.007
Experimentation,Bugs,1.8980584443829332e-07,0.0024796566437223343,0.008
Experimentation,Bugs,1.897668240149916e-07,0.0024796566437223343,0.008
Experimentation,Smells,2.363944907060263e-05,0.0024796566437223343,0.953
Experimentation,Smells,1.2640848804735257e-05,0.0024796566437223343,0.51
Experimentation,Smells,1.5903896059257223e-05,0.0024796566437223343,0.641
Experimentation,Smells,2.6755802372257266e-05,0.0024796566437223343,1.079
Experimentation,Smells,2.6545623417674113e-05,0.0024796566437223343,1.071
Experimentation,Smells,1.3803943844048243e-05,0.0024796566437223343,0.557
Experimentation,Smells,1.3766764728683752e-05,0.0024796566437223343,0.555
Experimentation,Smells,1.1339293731320309e-05,0.0024796566437223343,0.457
Experimentation,Smells,1.1174942704354469e-05,0.0024796566437223343,0.451
Experimentation,Smells,1.092699835143932e-05,0.0024796566437223343,0.441
Experimentation,Smells,1.0990340412067971e-05,0.0024796566437223343,0.443
Experimentation,Smells,1.1060711688139235e-05,0.0024796566437223343,0.446
Experimentation,Smells,1.1205544210772252e-05,0.0024796566437223343,0.452
Experimentation,Smells,1.4101368308701213e-05,0.0024796566437223343,0.569
Experimentation,Smells,0.00011111111111111112,0.0024796566437223343,4.481
Experimentation,Smells,1.0368440705854884e-05,0.0024796566437223343,0.418
Experimentation,Smells,2.1826262293732768e-05,0.0024796566437223343,0.88
Experimentation,Smells,2.2713046945081233e-05,0.0024796566437223343,0.916
Experimentation,Smells,2.325636192271442e-05,0.0024796566437223343,0.938
Experimentation,Smells,8.863492299657021e-06,0.0024796566437223343,0.357
Experimentation,Smells,9.317434793027107e-06,0.0024796566437223343,0.376
Experimentation,Smells,9.572087825172345e-06,0.0024796566437223343,0.386
Experimentation,Smells,9.871463608208666e-06,0.0024796566437223343,0.398
Experimentation,Smells,6.701925217705449e-06,0.0024796566437223343,0.27
Experimentation,Smells,1.7513134851138353e-05,0.0024796566437223343,0.706
Experimentation,Smells,1.7860346483750692e-05,0.0024796566437223343,0.72
Experimentation,Smells,1.9324952118388525e-05,0.0024796566437223343,0.779
Experimentation,Smells,3.6859905031940694e-05,0.0024796566437223343,1.486
Experimentation,Smells,3.6859905031940694e-05,0.0024796566437223343,1.486
Experimentation,Smells,2.800212539851222e-05,0.0024796566437223343,1.129
Experimentation,Smells,2.2621980157743677e-05,0.0024796566437223343,0.912
Experimentation,Smells,3.251889224261385e-05,0.0024796566437223343,1.311
Experimentation,Smells,3.134736033459946e-05,0.0024796566437223343,1.264
Experimentation,Smells,3.2782539542281525e-05,0.0024796566437223343,1.322
Experimentation,Smells,2.9502118644067796e-05,0.0024796566437223343,1.19
Experimentation,Smells,2.485605649103748e-05,0.0024796566437223343,1.002
Experimentation,Smells,2.023879552934069e-05,0.0024796566437223343,0.816
Experimentation,Smells,1.8948723976165898e-05,0.0024796566437223343,0.764
Experimentation,Smells,1.7001182769486352e-05,0.0024796566437223343,0.686
Experimentation,Smells,1.700533345087495e-05,0.0024796566437223343,0.686
Experimentation,Smells,1.692406969240697e-05,0.0024796566437223343,0.683
Experimentation,Smells,1.6751010482731426e-05,0.0024796566437223343,0.676
Experimentation,Smells,1.647381984390114e-05,0.0024796566437223343,0.664
Experimentation,Smells,1.489879637560294e-05,0.0024796566437223343,0.601
Experimentation,Smells,1.4916347510582543e-05,0.0024796566437223343,0.602
Experimentation,Smells,1.2656714577311158e-06,0.0024796566437223343,0.051
Experimentation,Smells,7.677862819554886e-06,0.0024796566437223343,0.31
Experimentation,Smells,1.710456162034765e-06,0.0024796566437223343,0.069
Experimentation,Smells,4.476616611020752e-06,0.0024796566437223343,0.181
Experimentation,Smells,5.937385695665837e-06,0.0024796566437223343,0.239
Experimentation,Smells,8.005544646606813e-07,0.0024796566437223343,0.032
Experimentation,Smells,7.807090725417418e-07,0.0024796566437223343,0.031
Experimentation,Smells,7.806916268074111e-07,0.0024796566437223343,0.031
Experimentation,Smells,7.806916268074111e-07,0.0024796566437223343,0.031
Experimentation,Smells,7.806916268074111e-07,0.0024796566437223343,0.031
Experimentation,Smells,7.806899653495671e-07,0.0024796566437223343,0.031
Experimentation,Smells,1.4279645164767576e-05,0.0024796566437223343,0.576
Experimentation,Smells,1.503569008821577e-05,0.0024796566437223343,0.606
Experimentation,Smells,8.061835814662996e-06,0.0024796566437223343,0.325
Experimentation,Smells,8.061835814662996e-06,0.0024796566437223343,0.325
Experimentation,Smells,8.023254960397566e-06,0.0024796566437223343,0.324
